Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
OCT,2022,Q4,District 3,Alicante Street,500839,Residential,"Alicante St, Dist. 3",5556.0,5653.0,5556.0,5653.0,97,Corrected,Active
OCT,2022,Q4,District 3,Alicante Street,501088,Residential,"Alicante St, Dist. 3",2238.0,,2238.0,2238.0,0,Corrected,Active
OCT,2022,Q4,District 3,Alicante Street,501878,Residential,"Alicante St, Dist. 3",42.0,54.0,42.0,54.0,12,Corrected,Active
OCT,2022,Q4,District 2,Alicante Street,500265,Residential,"Alicante St, Dist. 2",43.0,54.0,43.0,54.0,11,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,500241,Residential,"Alicante St, Dist. 4",4715.0,4757.0,4715.0,4757.0,42,Corrected,Active
OCT,2022,Q4,District 2,Alicante Street,500270,Residential,"Alicante St, Dist. 2",1270.0,1303.0,1270.0,1303.0,33,Corrected,Active
OCT,2022,Q4,District 3,Alicante Street,501425,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
OCT,2022,Q4,District 2,Alicante Street,500011,Residential,"Alicante St, Dist. 2",2449.0,2456.0,2449.0,2456.0,7,Corrected,Active
OCT,2022,Q4,District 3,Alicante Street,500723,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
OCT,2022,Q4,District 3,Alicante Street,501703,Residential,"Alicante St, Dist. 3",501.0,527.0,501.0,527.0,26,Corrected,Active
OCT,2022,Q4,District 2,Alicante Street,500378,Residential,"Alicante St, Dist. 2",1602.0,1664.0,1602.0,1664.0,62,Corrected,Active
OCT,2022,Q4,District 3,Alicante Street,501847,Commercial,"Alicante St, Dist. 3",2296.0,2375.0,2296.0,2375.0,79,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,500487,Residential,"Alicante St, Dist. 4",74.0,79.0,74.0,79.0,5,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,500203,Residential,"Alicante St, Dist. 4",1365.0,1365.0,1365.0,1365.0,0,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,500941,Commercial,"Alicante St, Dist. 4",788.0,790.0,788.0,790.0,2,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,501757,Commercial,"Alicante St, Dist. 4",882.0,934.0,882.0,934.0,52,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,500584,Residential,"Alicante St, Dist. 4",3630.0,3663.0,3630.0,3663.0,33,Corrected,Active
OCT,2022,Q4,District 3,Alicante Street,500368,Residential,"Alicante St, Dist. 3",4050.0,4050.0,4050.0,4050.0,0,Corrected,Active
OCT,2022,Q4,District 2,Alicante Street,500381,Residential,"Alicante St, Dist. 2",7388.0,7393.0,7388.0,7393.0,5,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,500911,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
OCT,2022,Q4,District 4,Alicante Street,501773,Residential,"Alicante St, Dist. 4",287.0,309.0,287.0,309.0,22,Corrected,Active
OCT,2022,Q4,District 1,Alicante Street,500356,Residential,"Alicante St, Dist. 1",1278.0,,1278.0,1278.0,0,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,500170,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
OCT,2022,Q4,District 4,Alicante Street,500633,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
OCT,2022,Q4,District 4,Alicante Street,501428,Residential,"Alicante St, Dist. 4",1407.0,1422.0,1407.0,1422.0,15,Corrected,Active
OCT,2022,Q4,District 2,Alicante Street,500726,Residential,"Alicante St, Dist. 2",1486.0,,1486.0,1486.0,0,Corrected,Active
OCT,2022,Q4,District 2,Alicante Street,500984,Commercial,"Alicante St, Dist. 2",835.0,863.0,835.0,863.0,28,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,500399,Residential,"Alicante St, Dist. 4",2518.0,2518.0,2518.0,2518.0,0,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,501324,Commercial,"Alicante St, Dist. 4",580.0,594.0,580.0,594.0,14,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,501749,Residential,"Alicante St, Dist. 4",5822.0,,5822.0,5822.0,0,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,501219,Residential,"Alicante St, Dist. 4",1178.0,1217.0,1178.0,1217.0,39,Corrected,Active
OCT,2022,Q4,District 4,Alicante Street,500056,Residential,"Alicante St, Dist. 4",3813.0,3828.0,3813.0,3828.0,15,Corrected,Active
OCT,2022,Q4,District 3,Almonte Street,500547,Commercial,"Almonte St, Dist. 3",431.0,477.0,431.0,477.0,46,Corrected,Active
OCT,2022,Q4,District 3,Almonte Street,500612,Residential,"Almonte St, Dist. 3",382.0,453.0,382.0,453.0,71,Corrected,Active
OCT,2022,Q4,District 3,Almonte Street,500683,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
OCT,2022,Q4,District 3,Almonte Street,501177,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
OCT,2022,Q4,District 3,Almonte Street,500815,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
OCT,2022,Q4,District 3,Almonte Street,501218,Commercial,"Almonte St, Dist. 3",,,,,0,Corrected,Unknown
OCT,2022,Q4,District 3,Almonte Street,500662,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
OCT,2022,Q4,District 3,Almonte Street,501067,Residential,"Almonte St, Dist. 3",546.0,566.0,546.0,566.0,20,Corrected,Active
OCT,2022,Q4,District 3,Almonte Street,500983,Residential,"Almonte St, Dist. 3",8313.0,8330.0,8313.0,8330.0,17,Corrected,Active
OCT,2022,Q4,District 3,Almonte Street,500988,Residential,"Almonte St, Dist. 3",55.0,88.0,55.0,88.0,33,Corrected,Active
OCT,2022,Q4,District 3,Almonte Street,501294,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Defect
OCT,2022,Q4,District 3,Almonte Street,500082,Residential,"Almonte St, Dist. 3",10201.0,10201.0,10201.0,10201.0,0,Corrected,Active
OCT,2022,Q4,District 3,Almonte Street,501450,Industrial,"Almonte St, Dist. 3",5241.0,5430.0,5241.0,5430.0,189,Corrected,Active
OCT,2022,Q4,District 3,Almonte Street,501285,Commercial,"Almonte St, Dist. 3",3368.0,3408.0,3368.0,3408.0,40,Corrected,Active
OCT,2022,Q4,District 1,Almonte Street,500832,Commercial,"Almonte St, Dist. 1",2794.0,2936.0,2794.0,2936.0,142,Corrected,Active
OCT,2022,Q4,District 3,Almonte Street,501529,Residential,"Almonte St, Dist. 3",1461.0,1493.0,1461.0,1493.0,32,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7010.0,7032.0,7010.0,7032.0,22,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,501241,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
OCT,2022,Q4,District 3,Altarejos Street,500072,Residential,"Altarejos St, Dist. 3",2143.0,2143.0,2143.0,2143.0,0,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",432.0,446.0,432.0,446.0,14,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",33.0,33.0,33.0,33.0,0,Corrected,Active
OCT,2022,Q4,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Defect
