Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
APR,2022,Q2,District 3,Alicante Street,501518,Commercial,"Alicante St, Dist. 3",753.0,783.0,753.0,783.0,30,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,501291,Residential,"Alicante St, Dist. 2",1314.0,1339.0,1314.0,1339.0,25,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,501128,Residential,"Alicante St, Dist. 2",478.0,478.0,478.0,478.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500793,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 4,Alicante Street,500010,Residential,"Alicante St, Dist. 4",310.0,324.0,310.0,324.0,14,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500907,Commercial,"Alicante St, Dist. 2",2200.0,2202.0,2200.0,2202.0,2,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500910,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 4,Alicante Street,500178,Residential,"Alicante St, Dist. 4",10273.0,10345.0,10273.0,10345.0,72,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500559,Residential,"Alicante St, Dist. 4",209.0,,209.0,209.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500284,Commercial,"Alicante St, Dist. 2",21616.0,21956.0,21616.0,21956.0,340,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500717,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 3,Alicante Street,500013,Residential,"Alicante St, Dist. 3",,4279.0,4279.0,4279.0,0,Corrected,Defect
APR,2022,Q2,District 4,Alicante Street,500794,Residential,"Alicante St, Dist. 4",750.0,750.0,750.0,750.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500408,Residential,"Alicante St, Dist. 2",5566.0,5566.0,5566.0,5566.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500973,Commercial,"Alicante St, Dist. 2",239.0,240.0,239.0,240.0,1,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500475,Residential,"Alicante St, Dist. 2",1117.0,1153.0,1117.0,1153.0,36,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500986,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,501344,Residential,"Alicante St, Dist. 2",370.0,380.0,370.0,380.0,10,Corrected,Active
