Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
MAY,2024,Q2,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",826,839,826.0,839.0,13,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",393,396,393.0,396.0,3,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",3576,3579,3576.0,3579.0,3,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",2543,2597,2543.0,2597.0,54,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501704,Residential,"Alicante St, Dist. 4",409,418,409.0,418.0,9,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",1579,1602,1579.0,1602.0,23,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",1563,1601,1563.0,1601.0,38,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",7335,7360,7335.0,7360.0,25,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500484,Residential,"Alicante St, Dist. 2",1295,1299,1295.0,1299.0,4,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",90,101,90.0,101.0,11,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3304,3305,3304.0,3305.0,1,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",966,975,966.0,975.0,9,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501522,Residential,"Alicante St, Dist. 2",820,831,820.0,831.0,11,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",28,41,28.0,41.0,13,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",1478,1496,1478.0,1496.0,18,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",7970,7991,7970.0,7991.0,21,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501437,Commercial,"Alicante St, Dist. 2",2655,2720,2655.0,2720.0,65,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500433,Residential,"Alicante St, Dist. 2",2283,2325,2283.0,2325.0,42,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500260,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
MAY,2024,Q2,District 1,Alicante Street,501663,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 3,Alicante Street,500185,Residential,"Alicante St, Dist. 3",259,268,259.0,268.0,9,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500169,Residential,"Alicante St, Dist. 4",3219,3219,3219.0,3219.0,0,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,501232,Residential,"Alicante St, Dist. 1",657,658,657.0,658.0,1,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500479,Residential,"Alicante St, Dist. 2",6539,6539,6539.0,6539.0,0,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500009,Residential,"Alicante St, Dist. 4",544,582,544.0,582.0,38,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500472,Commercial,"Alicante St, Dist. 4",2104,2180,2104.0,2180.0,76,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,501393,Commercial,"Alicante St, Dist. 3",1519,1525,1519.0,1525.0,6,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,501020,Commercial,"Alicante St, Dist. 3",533,554,533.0,554.0,21,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501732,Residential,"Alicante St, Dist. 2",482,499,482.0,499.0,17,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,500692,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,500585,Residential,"Alicante St, Dist. 2",1463,1518,1463.0,1518.0,55,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500330,Commercial,"Alicante St, Dist. 2",2667,2703,2667.0,2703.0,36,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501260,Residential,"Alicante St, Dist. 4",1634,1655,1634.0,1655.0,21,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501330,Commercial,"Alicante St, Dist. 4",1343,1343,1343.0,1343.0,0,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501167,Residential,"Alicante St, Dist. 2",2272,2292,2272.0,2292.0,20,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500740,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,500278,Residential,"Alicante St, Dist. 2",2862,2905,2862.0,2905.0,43,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500861,Residential,"Alicante St, Dist. 4",2932,2936,2932.0,2936.0,4,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501752,Residential,"Alicante St, Dist. 2",669,697,669.0,697.0,28,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,500940,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 1,Alicante Street,501021,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,500254,Residential,"Alicante St, Dist. 2",2189,2190,2189.0,2190.0,1,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501301,Residential,"Alicante St, Dist. 2",229,244,229.0,244.0,15,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500513,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501048,Residential,"Alicante St, Dist. 2",2109,2131,2109.0,2131.0,22,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500095,Residential,"Alicante St, Dist. 4",2206,2226,2206.0,2226.0,20,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501176,Residential,"Alicante St, Dist. 2",2579,2579,2579.0,2579.0,0,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500045,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,500405,Residential,"Alicante St, Dist. 2",77,82,77.0,82.0,5,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,500782,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,500266,Residential,"Alicante St, Dist. 2",2480,2489,2480.0,2489.0,9,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501731,Residential,"Alicante St, Dist. 2",304,317,304.0,317.0,13,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500380,Residential,"Alicante St, Dist. 2",1347,1354,1347.0,1354.0,7,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501329,Residential,"Alicante St, Dist. 2",990,1006,990.0,1006.0,16,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500377,Residential,"Alicante St, Dist. 2",141,154,141.0,154.0,13,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501812,Residential,"Alicante St, Dist. 4",426,456,426.0,456.0,30,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501750,Residential,"Alicante St, Dist. 2",851,868,851.0,868.0,17,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500251,Residential,"Alicante St, Dist. 2",1751,1758,1751.0,1758.0,7,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500014,Residential,"Alicante St, Dist. 4",4365,4369,4365.0,4369.0,4,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500262,Residential,"Alicante St, Dist. 2",3495,3513,3495.0,3513.0,18,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501676,Residential,"Alicante St, Dist. 2",766,776,766.0,776.0,10,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501985,Residential,"Alicante St, Dist. 2",175,179,175.0,179.0,4,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500015,Residential,"Alicante St, Dist. 4",1974,1991,1974.0,1991.0,17,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500249,Residential,"Alicante St, Dist. 2",2433,2441,2433.0,2441.0,8,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,501129,Residential,"Alicante St, Dist. 1",2237,2276,2237.0,2276.0,39,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500012,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501411,Residential,"Alicante St, Dist. 2",39,39,39.0,39.0,0,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,500523,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501024,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 3,Alicante Street,500316,Residential,"Alicante St, Dist. 3",22,25,22.0,25.0,3,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500488,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501992,Residential,"Alicante St, Dist. 2",476,527,476.0,527.0,51,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500987,Residential,"Alicante St, Dist. 2",2046,2056,2046.0,2056.0,10,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,500357,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 1,Alicante Street,501105,Residential,"Alicante St, Dist. 1",1242,1261,1242.0,1261.0,19,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500985,Residential,"Alicante St, Dist. 2",1298,1318,1298.0,1318.0,20,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501379,Residential,"Alicante St, Dist. 4",103,113,103.0,113.0,10,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500340,Residential,"Alicante St, Dist. 2",4647,4694,4647.0,4694.0,47,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500544,Residential,"Alicante St, Dist. 3",2619,2620,2619.0,2620.0,1,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500552,Residential,"Alicante St, Dist. 3",4565,4598,4565.0,4598.0,33,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500264,Residential,"Alicante St, Dist. 2",782,802,782.0,802.0,20,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500905,Residential,"Alicante St, Dist. 2",431,445,431.0,445.0,14,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500146,Residential,"Alicante St, Dist. 3",6527, ,,,0,Corrected,Unknown
MAY,2024,Q2,District 2,Alicante Street,500563,Residential,"Alicante St, Dist. 2",199,222,199.0,222.0,23,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500537,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,500564,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501558,Commercial,"Alicante St, Dist. 2",104,107,104.0,107.0,3,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501690,Residential,"Alicante St, Dist. 2",561,572,561.0,572.0,11,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,502106,Residential,"Alicante St, Dist. 2",38,54,38.0,54.0,16,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501332,Residential,"Alicante St, Dist. 2",2749,2772,2749.0,2772.0,23,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500711,Residential,"Alicante St, Dist. 2",1660,1685,1660.0,1685.0,25,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,501025,Residential,"Alicante St, Dist. 1",1398,1421,1398.0,1421.0,23,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501023,Residential,"Alicante St, Dist. 4",398,405,398.0,405.0,7,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501289,Residential,"Alicante St, Dist. 2",1601,1639,1601.0,1639.0,38,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,502122,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
MAY,2024,Q2,District 2,Alicante Street,500461,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,500623,Residential,"Alicante St, Dist. 2",1227,1263,1227.0,1263.0,36,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500008,Residential,"Alicante St, Dist. 2",2397,2410,2397.0,2410.0,13,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500760,Residential,"Alicante St, Dist. 3",657,679,657.0,679.0,22,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500094,Residential,"Alicante St, Dist. 4", , ,,,0,Corrected,Unknown
MAY,2024,Q2,District 2,Alicante Street,500678,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501306,Residential,"Alicante St, Dist. 2",517,533,517.0,533.0,16,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,502101,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501613,Residential,"Alicante St, Dist. 2",1936,1967,1936.0,1967.0,31,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,501518,Commercial,"Alicante St, Dist. 3",554,584,554.0,584.0,30,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501291,Residential,"Alicante St, Dist. 2",43,50,43.0,50.0,7,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,501128,Residential,"Alicante St, Dist. 2",1,1,1.0,1.0,0,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500793,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 4,Alicante Street,500010,Residential,"Alicante St, Dist. 4",597,605,597.0,605.0,8,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500907,Commercial,"Alicante St, Dist. 2",2430,2432,2430.0,2432.0,2,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500910,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 4,Alicante Street,502086,Residential,"Alicante St, Dist. 4",82,89,82.0,89.0,7,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,502019,Residential,"Alicante St, Dist. 2",494,514,494.0,514.0,20,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500178,Residential,"Alicante St, Dist. 4",11361,,11361.0,11361.0,0,Corrected,Invalid Reading
MAY,2024,Q2,District 4,Alicante Street,500559,Residential,"Alicante St, Dist. 4",247,249,247.0,249.0,2,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500284,Commercial,"Alicante St, Dist. 2",26287,26437,26287.0,26437.0,150,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500717,Residential,"Alicante St, Dist. 3",2175,2218,2175.0,2218.0,43,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500013,Residential,"Alicante St, Dist. 3",4806,4832,4806.0,4832.0,26,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500794,Residential,"Alicante St, Dist. 4",1617,1644,1617.0,1644.0,27,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500408,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
MAY,2024,Q2,District 2,Alicante Street,500973,Commercial,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
MAY,2024,Q2,District 2,Alicante Street,500475,Residential,"Alicante St, Dist. 2",2057,2080,2057.0,2080.0,23,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500986,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501344,Residential,"Alicante St, Dist. 2",562,,562.0,562.0,0,Corrected,Invalid Reading
MAY,2024,Q2,District 2,Alicante Street,500250,Residential,"Alicante St, Dist. 2",1443,1464,1443.0,1464.0,21,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,502105,Residential,"Alicante St, Dist. 4",37,45,37.0,45.0,8,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500789,Residential,"Alicante St, Dist. 3",1741,1757,1741.0,1757.0,16,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500978,Residential,"Alicante St, Dist. 2",2584, ,,,0,Corrected,Unknown
MAY,2024,Q2,District 2,Alicante Street,501620,Residential,"Alicante St, Dist. 2",2061,2126,2061.0,2126.0,65,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,501799,Residential,"Alicante St, Dist. 1",404,414,404.0,414.0,10,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500650,Residential,"Alicante St, Dist. 3",3305,3320,3305.0,3320.0,15,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500980,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501481,Residential,"Alicante St, Dist. 2",1857,1897,1857.0,1897.0,40,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500696,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,500812,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 2,Alicante Street,501722,Residential,"Alicante St, Dist. 2",738,752,738.0,752.0,14,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,500271,Residential,"Alicante St, Dist. 1",72,80,72.0,80.0,8,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500093,Residential,"Alicante St, Dist. 4",2801,2825,2801.0,2825.0,24,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500839,Residential,"Alicante St, Dist. 3",7026,7119,7026.0,7119.0,93,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,501088,Residential,"Alicante St, Dist. 3",2471,2478,2471.0,2478.0,7,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,501878,Residential,"Alicante St, Dist. 3",233,243,233.0,243.0,10,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500265,Residential,"Alicante St, Dist. 2",290,298,290.0,298.0,8,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500241,Residential,"Alicante St, Dist. 4",5456,5531,5456.0,5531.0,75,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,502088,Residential,"Alicante St, Dist. 4",79,94,79.0,94.0,15,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500270,Residential,"Alicante St, Dist. 2",1815,1823,1815.0,1823.0,8,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,501425,Residential,"Alicante St, Dist. 3",554,580,554.0,580.0,26,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500011,Residential,"Alicante St, Dist. 2",2624,2627,2624.0,2627.0,3,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500723,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 3,Alicante Street,501703,Residential,"Alicante St, Dist. 3",955,970,955.0,970.0,15,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500378,Residential,"Alicante St, Dist. 2",2483,2528,2483.0,2528.0,45,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,501847,Commercial,"Alicante St, Dist. 3",6088,6149,6088.0,6149.0,61,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,5002014,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 4,Alicante Street,500487,Residential,"Alicante St, Dist. 4",196,202,196.0,202.0,6,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500203,Residential,"Alicante St, Dist. 4",548,584,548.0,584.0,36,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500941,Commercial,"Alicante St, Dist. 4",137,155,137.0,155.0,18,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501757,Commercial,"Alicante St, Dist. 4",1990,2048,1990.0,2048.0,58,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500584,Residential,"Alicante St, Dist. 4",3988,4005,3988.0,4005.0,17,Corrected,Active
MAY,2024,Q2,District 3,Alicante Street,500368,Residential,"Alicante St, Dist. 3",4587,4703,4587.0,4703.0,116,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500381,Residential,"Alicante St, Dist. 2",7850,7889,7850.0,7889.0,39,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500911,Residential,"Alicante St, Dist. 4",1768,1768,1768.0,1768.0,0,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,501773,Residential,"Alicante St, Dist. 4",697,713,697.0,713.0,16,Corrected,Active
MAY,2024,Q2,District 1,Alicante Street,500356,Residential,"Alicante St, Dist. 1",1482,1494,1482.0,1494.0,12,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500170,Residential,"Alicante St, Dist. 4",8369,8408,8369.0,8408.0,39,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500633,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 4,Alicante Street,501428,Residential,"Alicante St, Dist. 4",1762,1782,1762.0,1782.0,20,Corrected,Active
MAY,2024,Q2,District 2,Alicante Street,500726,Residential,"Alicante St, Dist. 2",1731,,1731.0,1731.0,0,Corrected,Defect
MAY,2024,Q2,District 2,Alicante Street,500984,Commercial,"Alicante St, Dist. 2",1364,1384,1364.0,1384.0,20,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500399,Residential,"Alicante St, Dist. 4",206, ,,,0,Corrected,Unknown
MAY,2024,Q2,District 4,Alicante Street,501324,Commercial,"Alicante St, Dist. 4",,,,,0,Corrected,Invalid Reading
MAY,2024,Q2,District 4,Alicante Street,501749,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
MAY,2024,Q2,District 4,Alicante Street,501219,Residential,"Alicante St, Dist. 4",1516,1526,1516.0,1526.0,10,Corrected,Active
MAY,2024,Q2,District 4,Alicante Street,500056,Residential,"Alicante St, Dist. 4",4155,4171,4155.0,4171.0,16,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,500547,Commercial,"Almonte St, Dist. 3",1928,2045,1928.0,2045.0,117,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,500612,Residential,"Almonte St, Dist. 3",1795,1839,1795.0,1839.0,44,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,500683,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 3,Almonte Street,502000,Commercial,"Almonte St, Dist. 3",1280,1346,1280.0,1346.0,66,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,501177,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 3,Almonte Street,500815,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 3,Almonte Street,501218,Commercial,"Almonte St, Dist. 3",105,108,105.0,108.0,3,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,500662,Residential,"Almonte St, Dist. 3", , ,,,0,Corrected,Unknown
MAY,2024,Q2,District 3,Almonte Street,501067,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 3,Almonte Street,500983,Residential,"Almonte St, Dist. 3",8444,8455,8444.0,8455.0,11,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,502012,Commercial,"Almonte St, Dist. 3",395,410,395.0,410.0,15,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,500988,Residential,"Almonte St, Dist. 3",450,465,450.0,465.0,15,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,501294,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Defect
MAY,2024,Q2,District 3,Almonte Street,500082,Residential,"Almonte St, Dist. 3",1280,1459,1280.0,1459.0,179,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,501450,Industrial,"Almonte St, Dist. 3",8678,8755,8678.0,8755.0,77,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,502064,Residential,"Almonte St, Dist. 3",723,859,723.0,859.0,136,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,501285,Commercial,"Almonte St, Dist. 3",4207,4237,4207.0,4237.0,30,Corrected,Active
MAY,2024,Q2,District 1,Almonte Street,500832,Commercial,"Almonte St, Dist. 1",5059,5102,5059.0,5102.0,43,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,501529,Residential,"Almonte St, Dist. 3",1790,1805,1790.0,1805.0,15,Corrected,Active
MAY,2024,Q2,District 3,Almonte Street,502114,Commercial,"Almonte St, Dist. 3",,,,,0,Corrected,Unknown
MAY,2024,Q2,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7594,7608,7594.0,7608.0,14,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,501241,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
MAY,2024,Q2,District 3,Altarejos Street,500072,Residential,"Altarejos St, Dist. 3",204,224,204.0,224.0,20,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",552,558,552.0,558.0,6,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",261,279,261.0,279.0,18,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Defect
MAY,2024,Q2,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",30,40,30.0,40.0,10,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",389,397,389.0,397.0,8,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2552,2554,2552.0,2554.0,2,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",1091,1105,1091.0,1105.0,14,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",105,130,105.0,130.0,25,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2041,,2041.0,2041.0,0,Corrected,Defect
MAY,2024,Q2,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",2376,2407,2376.0,2407.0,31,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,500149,Residential,"Altarejos St, Dist. 3",170,187,170.0,187.0,17,Corrected,Active
MAY,2024,Q2,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",1067,1084,1067.0,1084.0,17,Corrected,Active
