Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
JAN,2020,Q1,District 3,Lique Street,500491,Residential,"Lique St, Dist. 3",1357.0,1379.0,1357.0,1379.0,22,Corrected,Active
JAN,2020,Q1,District 4,Lique Street,500798,Residential,"Lique St, Dist. 4",,,,,0,Corrected,Disconnected
JAN,2020,Q1,District 1,Lique Street,500942,Residential,"Lique St, Dist. 1",,,,,0,Corrected,Unknown
JAN,2020,Q1,District 1,Lique Street,501100,Industrial,"Lique St, Dist. 1",1000.0,1177.0,1000.0,1177.0,177,Corrected,Active
JAN,2020,Q1,District 1,Lique Street,500259,Residential,"Lique St, Dist. 1",2776.0,2790.0,2776.0,2790.0,14,Corrected,Active
JAN,2020,Q1,District 3,Lique Street,500626,Residential,"Lique St, Dist. 3",,,,,0,Corrected,Disconnected
JAN,2020,Q1,District 3,Lique Street,500567,Residential,"Lique St, Dist. 3",,,,,0,Corrected,Unknown
JAN,2020,Q1,District 1,Lique Street,500409,Residential,"Lique St, Dist. 1",,,,,0,Corrected,Unknown
JAN,2020,Q1,District 3,Lique Street,501145,Residential,"Lique St, Dist. 3",,,,,0,Corrected,Unknown
JAN,2020,Q1,District 3,Lique Street,500216,Residential,"Lique St, Dist. 3",4005.0,4005.0,4005.0,4005.0,0,Corrected,Active
JAN,2020,Q1,District 3,Lique Street,500899,Residential,"Lique St, Dist. 3",,,,,0,Corrected,Unknown
JAN,2020,Q1,District 1,Lique Street,500455,Residential,"Lique St, Dist. 1",1420.0,1454.0,1420.0,1454.0,34,Corrected,Active
JAN,2020,Q1,District 4,Lique Street,500107,Commercial,"Lique St, Dist. 4",4625.0,4770.0,4625.0,4770.0,145,Corrected,Active
JAN,2020,Q1,District 3,Lique Street,500119,Residential,"Lique St, Dist. 3",2812.0,2812.0,2812.0,2812.0,0,Corrected,Active
JAN,2020,Q1,District 1,Lique Street,500280,Residential,"Lique St, Dist. 1",3390.0,3397.0,3390.0,3397.0,7,Corrected,Active
JAN,2020,Q1,District 3,Lique Street,500279,Residential,"Lique St, Dist. 3",,,,,0,Corrected,Unknown
JAN,2020,Q1,District 2,Moyot Street,501656,Residential,"Moyot St, Dist. 2",,21.0,21.0,21.0,0,Corrected,Active
JAN,2020,Q1,District 2,Moyot Street,501385,Residential,"Moyot St, Dist. 2",837.0,837.0,837.0,837.0,0,Corrected,Active
JAN,2020,Q1,,Moyot Street,501106,Residential,Moyot St.,46.0,58.0,46.0,58.0,12,Corrected,Active
JAN,2020,Q1,,Moyot Street,501593,Residential,Moyot St.,152.0,,152.0,152.0,0,Corrected,Invalid Reading
JAN,2020,Q1,,Moyot Street,500724,Residential,Moyot St.,214.0,219.0,214.0,219.0,5,Corrected,Active
JAN,2020,Q1,,Moyot Street,500132,Residential,Moyot St.,,,,,0,Corrected,Unknown
JAN,2020,Q1,,Moyot Street,501104,Residential,Moyot St.,,,,,0,Corrected,Defect
JAN,2020,Q1,,Moyot Street,501668,Residential,Moyot St.,,,,,0,Corrected,Unknown
JAN,2020,Q1,,Moyot Street,501132,Residential,Moyot St.,1138.0,1152.0,1138.0,1152.0,14,Corrected,Active
JAN,2020,Q1,,Moyot Street,501606,Residential,Moyot St.,33.0,41.0,33.0,41.0,8,Corrected,Active
JAN,2020,Q1,,Moyot Street,501185,Residential,Moyot St.,515.0,515.0,515.0,515.0,0,Corrected,Active
JAN,2020,Q1,,Moyot Street,501119,Residential,Moyot St.,927.0,950.0,927.0,950.0,23,Corrected,Active
JAN,2020,Q1,,Moyot Street,501414,Residential,Moyot St.,44.0,52.0,44.0,52.0,8,Corrected,Active
JAN,2020,Q1,District 1,Moyot Street,500577,Residential,"Moyot St, Dist. 1",8787.0,8834.0,8787.0,8834.0,47,Corrected,Active
JAN,2020,Q1,,Moyot Street,500571,Commercial,Moyot St.,2126.0,2142.0,2126.0,2142.0,16,Corrected,Active
JAN,2020,Q1,,Moyot Street,500042,Residential,Moyot St.,3845.0,3885.0,3845.0,3885.0,40,Corrected,Active
JAN,2020,Q1,,Moyot Street,501594,Residential,Moyot St.,205.0,213.0,205.0,213.0,8,Corrected,Active
JAN,2020,Q1,,Moyot Street,500706,Residential,Moyot St.,3570.0,3577.0,3570.0,3577.0,7,Corrected,Active
JAN,2020,Q1,,Moyot Street,501346,Residential,Moyot St.,1068.0,1087.0,1068.0,1087.0,19,Corrected,Active
JAN,2020,Q1,District 2,Fabmar Street,500682,Residential,"Fabmar St, Dist. 2",,,,,0,Corrected,Unknown
JAN,2020,Q1,,Moyot Street,501146,Residential,Moyot St.,,,,,0,Corrected,Defect
JAN,2020,Q1,,Moyot Street,500212,Residential,Moyot St.,158.0,173.0,158.0,173.0,15,Corrected,Active
JAN,2020,Q1,,Moyot Street,500017,Residential,Moyot St.,,,,,0,Corrected,Unknown
JAN,2020,Q1,,Moyot Street,500208,Residential,Moyot St.,,,,,0,Corrected,Unknown
JAN,2020,Q1,,Moyot Street,500603,Residential,Moyot St.,2103.0,2103.0,2103.0,2103.0,0,Corrected,Active
JAN,2020,Q1,,Moyot Street,500432,Residential,Moyot St.,,2016.0,2016.0,2016.0,0,Corrected,Defect
JAN,2020,Q1,,Moyot Street,500040,Residential,Moyot St.,4679.0,4679.0,4679.0,4679.0,0,Corrected,Active
JAN,2020,Q1,,Moyot Street,501214,Residential,Moyot St.,,2638.0,2638.0,2638.0,0,Corrected,Defect
JAN,2020,Q1,,Moyot Street,501678,Residential,Moyot St.,,10.0,10.0,10.0,0,Corrected,Active
JAN,2020,Q1,,Moyot Street,501598,Commercial,Moyot St.,253.0,278.0,253.0,278.0,25,Corrected,Active
JAN,2020,Q1,,Moyot Street,500763,Residential,Moyot St.,,,,,0,Corrected,Defect
JAN,2020,Q1,,Moyot Street,501591,Residential,Moyot St.,60.0,64.0,60.0,64.0,4,Corrected,Active
JAN,2020,Q1,,Moyot Street,500950,Residential,Moyot St.,,,,,0,Corrected,Unknown
JAN,2020,Q1,,Moyot Street,500492,Commercial,Moyot St.,48.0,107.0,48.0,107.0,59,Corrected,Active
JAN,2020,Q1,,Moyot Street,501426,Residential,Moyot St.,685.0,722.0,685.0,722.0,37,Corrected,Active
JAN,2020,Q1,,Moyot Street,501373,Residential,Moyot St.,385.0,399.0,385.0,399.0,14,Corrected,Active
JAN,2020,Q1,,Moyot Street,501455,Residential,Moyot St.,744.0,754.0,744.0,754.0,10,Corrected,Active
JAN,2020,Q1,,Moyot Street,501444,Residential,Moyot St.,186.0,196.0,186.0,196.0,10,Corrected,Active
JAN,2020,Q1,,Moyot Street,501599,Residential,Moyot St.,378.0,412.0,378.0,412.0,34,Corrected,Active
JAN,2020,Q1,,Moyot Street,501148,Residential,Moyot St.,,,,,0,Corrected,Unknown
JAN,2020,Q1,,Moyot Street,501604,Residential,Moyot St.,105.0,112.0,105.0,112.0,7,Corrected,Active
JAN,2020,Q1,,Moyot Street,501605,Residential,Moyot St.,76.0,78.0,76.0,78.0,2,Corrected,Active
JAN,2020,Q1,,Moyot Street,501043,Residential,Moyot St.,,,,,0,Corrected,Defect
JAN,2020,Q1,,Moyot Street,500194,Residential,Moyot St.,,,,,0,Corrected,Defect
JAN,2020,Q1,,Moyot Street,501431,Residential,Moyot St.,406.0,,406.0,406.0,0,Corrected,Invalid Reading
JAN,2020,Q1,,Moyot Street,501435,Residential,Moyot St.,563.0,591.0,563.0,591.0,28,Corrected,Active
JAN,2020,Q1,,Moyot Street,500880,Residential,Moyot St.,1574.0,1589.0,1574.0,1589.0,15,Corrected,Active
JAN,2020,Q1,,Moyot Street,500041,Residential,Moyot St.,,,,,0,Corrected,Unknown
JAN,2020,Q1,,Moyot Street,500555,Residential,Moyot St.,472.0,496.0,472.0,496.0,24,Corrected,Active
JAN,2020,Q1,,Moyot Street,501550,Residential,Moyot St.,174.0,192.0,174.0,192.0,18,Corrected,Active
JAN,2020,Q1,,Moyot Street,500871,Residential,Moyot St.,682.0,,682.0,682.0,0,Corrected,Invalid Reading
JAN,2020,Q1,,Moyot Street,501244,Residential,Moyot St.,150.0,,150.0,150.0,0,Corrected,Invalid Reading
JAN,2020,Q1,,Moyot Street,501471,Residential,Moyot St.,52.0,77.0,52.0,77.0,25,Corrected,Active
JAN,2020,Q1,,Moyot Street,500038,Residential,Moyot St.,,,,,0,Corrected,Defect
JAN,2020,Q1,,Moyot Street,501612,Residential,Moyot St.,166.0,178.0,166.0,178.0,12,Corrected,Active
JAN,2020,Q1,,Moyot Street,500916,Residential,Moyot St.,1174.0,,1174.0,1174.0,0,Corrected,Invalid Reading
JAN,2020,Q1,,Moyot Street,501170,Residential,Moyot St.,1028.0,1057.0,1028.0,1057.0,29,Corrected,Active
JAN,2020,Q1,,Moyot Street,501183,Residential,Moyot St.,861.0,883.0,861.0,883.0,22,Corrected,Active
JAN,2020,Q1,,Moyot Street,500637,Residential,Moyot St.,1776.0,1776.0,1776.0,1776.0,0,Corrected,Active
JAN,2020,Q1,,Moyot Street,501412,Residential,Moyot St.,,,,,0,Corrected,Defect
JAN,2020,Q1,District 2,Fabmar Street,501138,Residential,"Fabmar St, Dist. 2",363.0,386.0,363.0,386.0,23,Corrected,Active
JAN,2020,Q1,,Moyot Street,500499,Residential,Moyot St.,2447.0,2455.0,2447.0,2455.0,8,Corrected,Active
JAN,2020,Q1,Burgos,Upper Bliss,nan,Residential,"Upper, Bliss",52.0,,52.0,52.0,0,Corrected,Invalid Reading
JAN,2020,Q1,,Moyot Street,501258,Residential,Moyot St.,1422.0,1434.0,1422.0,1434.0,12,Corrected,Active
